row_id	entry_id	source_page	raw_lerch_headword	corrected_lerch_headword	corrected_headword_source	modern_zazaki_guess	proposed_group_headword	group_source	german_gloss_raw	german_gloss_clean	english_gloss	english_gloss_source	turkish_gloss	turkish_gloss_source	existing_parent	entry_review_status	correction_confidence	notes
428	lerch_glossary_p213_r0428:entry	213	peki	pé̱ḱi	text_form_match	peki	pé̱ḱi	self	(türk, y] 4L), sehr gut, sehr wohl, 72.14.	(türk, y] 4L), sehr gut, sehr wohl, 72. 14.	good	rule_guess_from_german	iyi	rule_guess_from_german		ocr_extracted	medium	text examples: kauge-nyerib-u-hyeni:h04_l14; kauge-nyerib-u-hyeni:h06_l13
429	lerch_glossary_p213_r0429:entry	213	penir	penir	raw_extraction	pênir	pendir, penir	existing_parent	Käse. Vgl. Krm. pantr, penir.	Käse. Vgl. Krm. pantr, penir.			peynir	matched_harun_headword	pendir, penir	headword_parented	medium	
430	lerch_glossary_p214_r0430:entry	214	peäeme	peäeme	raw_extraction	pêaêmê	peäeme	self	Donnerstag. Vgl. Krm. peSembe.	Donnerstag. Vgl. Krm. peSembe.						ocr_extracted	low	
431	lerch_glossary_p214_r0431:entry	214	pes	pes	raw_extraction	pês	pes	existing_parent	Vieh,	Vieh,			(koyun, keçi) küçük baş hayvan; | keçi veya koyun sürüsü	matched_harun_headword	pes	headword_parented	medium	
432	lerch_glossary_p214_r0432:entry	214	pepfing	pepfing	raw_extraction	pêpfing	pepfing	self	Kuckuk. Vgl. Krm. paptik, pepfing,	Kuckuk. Vgl. Krm. paptik, pepfing,						ocr_extracted	low	
433	lerch_glossary_p214_r0433:entry	214	pei	pei	raw_extraction	pêy	pei	self	mit, 64.12.	mit, 64. 12.						ocr_extracted	low	
434	lerch_glossary_p214_r0434:entry	214	peiye	peíye̱	text_form_match	pêye	peíye̱	self	Fussvolk, 74.7; 75.4.	Fussvolk, 74. 7; 75. 4.						ocr_extracted	medium	text examples: kauge-nyerib-u-hyeni:h04_l07; kauge-nyerib-u-hyeni:h05_l03
435	lerch_glossary_p214_r0435:entry	214	peinide	peíni̥de	text_form_match	pêynıdê	peíni̥de	self	darauf, nachher, 03.9.	darauf, nachher, 03. 9.						ocr_extracted	medium	text examples: ali-agha-ladi-kelhani:a03_l03; goin-puhu-kusunun-hikayesi:g01_l02; kauge-nyerib-u-hyeni:h08_l09
436	lerch_glossary_p214_r0436:entry	214	peira	peíra	text_form_match	pêyra	pya	see_reference	s. pya. peira kaut, folgte ihnen, ver- folgte sie, 69.13.	s. pya. peira kaut, folgte ihnen, ver- folgte sie, 69. 13.						ocr_extracted	medium	text examples: kauge-nyerib-u-sivani:s05_l01
437	lerch_glossary_p214_r0437:entry	214	per	per	raw_extraction	pêr	per	self	Feder,	Feder,						ocr_extracted	low	
438	lerch_glossary_p214_r0438:entry	214	pesiiig	pesiiig	raw_extraction	pêsyyyg	pesiiig	self	Katze. Vgl. Krm. pcsik.	Katze. Vgl. Krm. pcsik.						ocr_extracted	low	
439	lerch_glossary_p214_r0439:entry	214	peren’a	peren’a	raw_extraction	pêrêna	peren-	verb_present_stem_guess	(ich) fliego, springe,	(ich) fliego, springe,						ocr_extracted	low	
440	lerch_glossary_p214_r0440:entry	214	peri’en	peri’en	raw_extraction	pêriên	peri’en	self	Hemd,	Hemd,						ocr_extracted	low	
441	lerch_glossary_p214_r0441:entry	214	pero däna	pero däna	qa_reviewed	pêro dana	pero däna	self	gebe einen Schlag	gebe einen Schlag	to strike / give a blow	qa_reviewed	vurmak / darbe vurmak	qa_reviewed		qa_reviewed	high	
442	lerch_glossary_p214_r0442:entry	214	persfn’a	persfn’a	raw_extraction	pêrsfna	persfn-	verb_present_stem_guess	(ich) frage,	(ich) frage,						ocr_extracted	low	
443	lerch_glossary_p214_r0443:entry	214	pel	pel	raw_extraction	pêl	pel	existing_parent	Flügel,	Flügel,			yaprak; | kanat	matched_harun_headword	pel	headword_parented	medium	
444	lerch_glossary_p214_r0444:entry	214	pif kdn’a	pif kdn’a	raw_extraction	pif kdna	pif kdn-	verb_present_stem_guess	blase. Vgl. Krm. pif dekim.	blase. Vgl. Krm. pif dekim.						ocr_extracted	low	
445	lerch_glossary_p214_r0445:entry	214	pird	pird	raw_extraction	pird	pırd	existing_parent	Brücke. Vgl. Krm. pir.	Brücke. Vgl. Krm. pir.	bridge	matched_dezd_headword	köprü	matched_dezd_headword	pırd	headword_parented	medium	
446	lerch_glossary_p214_r0446:entry	214	pl	pl	raw_extraction	pl	pl	self	Vater. Vgl. npers: jj .>.	Vater. Vgl. npers: jj. >.	father	rule_guess_from_german	baba	rule_guess_from_german		ocr_extracted	low	
447	lerch_glossary_p214_r0447:entry	214	ptsi	ptsi	raw_extraction	ptsi	ptsi	self	schlecht, abscheulich, 82.4.	schlecht, abscheulich, 82. 4.	bad	rule_guess_from_german	kötü	rule_guess_from_german		ocr_extracted	low	
448	lerch_glossary_p214_r0448:entry	214	plze	plze	raw_extraction	plzê	plze	self	Bauch. pize senik, Unterleib.	Bauch. pize senik, Unterleib.						ocr_extracted	low	
449	lerch_glossary_p214_r0449:entry	214	pir	pir	raw_extraction	pir	pir	existing_parent	alt. \	alt. \	old; oldest	rule_guess_from_german	1) dini lider 2) yaşlı, koca, ihtiyar kimse 3) adamakıllı, iyice 4) herhangi bir konuda, bir meslekte deneyim kazanmış, eskimiş kimse, guru	matched_dezd_headword	pir	headword_parented	medium	
450	lerch_glossary_p214_r0450:entry	214	bau kdli	bau kdli	raw_extraction	baw kdli	bau kdli	self	Grossvater von mütter- licher Seite. S. Krm. pir. plrik, Grossvaler.	Grossvater von mütter- licher Seite. S. Krm. pir. plrik, Grossvaler.						ocr_extracted	low	
451	lerch_glossary_p214_r0451:entry	214	plrikd	plrikd	raw_extraction	plrikd	plrikd	self	Spinne,	Spinne,						ocr_extracted	low	
452	lerch_glossary_p214_r0452:entry	214	pfru	pfru	raw_extraction	pfrû	pfru	self	viel. Vgl. Krm. pur.	viel. Vgl. Krm. pur.						ocr_extracted	low	
453	lerch_glossary_p214_r0453:entry	214	pilau	pilaú	text_form_match	pilaw	pilaú	self	Pilav. Vgl. npers; _,*)!j>.	Pilav. Vgl. npers; _, *)!j>.						ocr_extracted	medium	text examples: uc-kardes-masali:tb03_l07; uc-kardes-masali:tb03_l09; uc-kardes-masali:tb03_l11
454	lerch_glossary_p214_r0454:entry	214	pili	pili	qa_reviewed	pili	pil	existing_parent	ältester, gross	ältester, gross	oldest / big	qa_reviewed	en yaşlı / büyük	qa_reviewed	pil	qa_reviewed	high	
455	lerch_glossary_p214_r0455:entry	214	purt	purt	raw_extraction	pûrt	purt	existing_parent	Pelz, 65.io.	Pelz, 65. io.	1) feather of birds	matched_dezd_headword	1) tüy (kanatlıhayvan tüyü) 2) yün	matched_dezd_headword	purt	headword_parented	medium	
456	lerch_glossary_p214_r0456:entry	214	pures neydn’u	pures neydn’u	raw_extraction	pûrês nêydnû	pures neydn-	verb_present_stem_guess	niest, 2,4«. puroe = pero. dümilbazi dai puroe, schlugen die Trommel, 68.3.	niest, 2, 4«. puroe = pero. dümilbazi dai puroe, schlugen die Trommel, 68. 3.						ocr_extracted	low	
457	lerch_glossary_p214_r0457:entry	214	pya	pyā	text_form_match	pya	pia, pıya, pya	existing_parent	der eine und der andere, pya be wesi, jfalai dai pyera, versöhnten sich , tauschten mit einander Ehrenkleider aus, 71.1. pydru mdndi wddede, blieben mit einander ira Hause, 65.2.	der eine und der andere, pya be wesi, jfalai dai pyera, versöhnten sich, tauschten mit einander Ehrenkleider aus, 71. 1. pydru mdndi wddede, blieben mit einander ira Hause, 65. 2.			birbirine	matched_harun_headword	pia, pıya, pya	headword_parented	medium	text examples: kauge-nyerib-u-hyeni:h09_l06; kauge-nyerib-u-hyeni:h09_l10
458	lerch_glossary_p214_r0458:entry	214	pyeser	pyesé̱r	text_form_match	pyêser	pyesé̱r	self	zusammen. amei pyeser, kamen zusam- men, 62.3.	zusammen. amei pyeser, kamen zusammen, 62. 3.						ocr_extracted	medium	text examples: ali-agha-ladi-kelhani:a01_l07; ali-agha-ladi-kelhani:a01_l09; kauge-nyerib-u-sivani:s04_l06
459	lerch_glossary_p214_r0459:entry	214	pyeru	pyéru	text_form_match	pyêrû	pyéru	self	1) viel, = ptru.	1) viel, = ptru.						ocr_extracted	medium	text examples: degirmenci-ve-tilki:mf03_l01; kauge-nyerib-u-hyeni:h03_l11; kauge-nyerib-u-hyeni:h04_l05
460	lerch_glossary_p214_r0460:entry	214	pyeru	pyéru	text_form_match	pyêrû	a	see_reference	2) Bat. von pya; s. a. peira.	2) Bat. von pya; s. a. peira.						ocr_extracted	medium	text examples: degirmenci-ve-tilki:mf03_l01; kauge-nyerib-u-hyeni:h03_l11; kauge-nyerib-u-hyeni:h04_l05
461	lerch_glossary_p214_r0461:entry	214	bauk	bauk	raw_extraction	bawk	bauk	self	Vater. Vgl. Krm. bav.	Vater. Vgl. Krm. bav.	father	rule_guess_from_german	baba	rule_guess_from_german		ocr_extracted	low	
462	lerch_glossary_p215_r0462:entry	215	baüni	baúni	text_form_match	bawni	auhen’a	see_reference	sieh, 5 1 63.«; s. auhen’a.	sieh, 5 1 63. «; s. auhen’a.						ocr_extracted	medium	text examples: kauge-nyerib-u-hyeni:h07_l13; uc-kardes-masali:tb03_l02
463	lerch_glossary_p215_r0463:entry	215	bäh	bäh	raw_extraction	bah	bäh	self	Haus, lliitle. bäni tinii, Augenlied,	Haus, lliitle. bäni tinii, Augenlied,	house	rule_guess_from_german	ev	rule_guess_from_german		ocr_extracted	low	
464	lerch_glossary_p215_r0464:entry	215	bazdr	bazdr	raw_extraction	bazdr	bazdr	self	Markt, Markttag,	Markt, Markttag,						ocr_extracted	low	
465	lerch_glossary_p215_r0465:entry	215	bazjn	bazjn	raw_extraction	bazjn	bazjn	self	Armband. S. Krm. bazjn.	Armband. S. Krm. bazjn.						ocr_extracted	low	
466	lerch_glossary_p215_r0466:entry	215	bar kdn’a	bar kdn’a	raw_extraction	bar kdna	bar kdn-	verb_present_stem_guess	lasse los, lasse, 62. i. Vgl Krm. ber dim.	lasse los, lasse, 62. i. Vgl Krm. ber dim.						ocr_extracted	low	
467	lerch_glossary_p215_r0467:entry	215	bärut	bā́rut	text_form_match	barût	barut	existing_parent	Schiesspulver, 73.1.	Schiesspulver, 73. 1.	gunpowder	matched_dezd_headword	barut	matched_dezd_headword	barut	headword_parented	medium	text examples: kauge-nyerib-u-hyeni:h02_l15
468	lerch_glossary_p215_r0468:entry	215	baryek	baryek	raw_extraction	baryêk	baryek	self	dünn, 3.27.	dünn, 3. 27.						ocr_extracted	low	
469	lerch_glossary_p215_r0469:entry	215	baliSrtd	baliSrtd	raw_extraction	baliSrtd	baliSrtd	self	Kissen,	Kissen,						ocr_extracted	low	
470	lerch_glossary_p215_r0470:entry	215	ber’e	bé̱r’e	text_form_match	berê	ardene	existing_parent	bringe (imp.); s. ard.	bringe (imp. ); s. ard.	bring, bring here	matched_dezd_headword	getirmek	matched_dezd_headword	ardene	headword_parented	medium	text examples: uc-kardes-masali:tb03_l03
471	lerch_glossary_p215_r0471:entry	215	berd	be̱rd	text_form_match	berd	berdene	existing_parent	trug, 52.4, s: 54. t: s. ard.	trug, 52. 4, s: 54. t: s. ard.	to take away, to move on, to carry away, to take (or accompany) there	matched_dezd_headword	götürmek	matched_dezd_headword	berdene	headword_parented	medium	text examples: ali-agha-ladi-kelhani:a04_l01; degirmenci-ve-tilki:mf03_l01; degirmenci-ve-tilki:mf04_l08
472	lerch_glossary_p215_r0472:entry	215	berdi	bé̱rdi	text_form_match	berdi	ard	see_reference	getragen; s. ard.	getragen; s. ard.						ocr_extracted	medium	text examples: ali-agha-ladi-kelhani:a02_l05; ali-agha-ladi-kelhani:a04_l13; kauge-nyerib-u-hyeni:h05_l12
473	lerch_glossary_p215_r0473:entry	215	berSau	bḗ̱ršau	text_form_match	berşaw	ersdu-	see_reference	schicke, 5l.ii; s. ersdu- wdn'a.	schicke, 5l. ii; s. ersdu- wdn'a.						ocr_extracted	medium	text examples: uc-kardes-masali:tb03_l08; uc-kardes-masali:tb04_l07; uc-kardes-masali:tb04_l14
474	lerch_glossary_p215_r0474:entry	215	bers	bers	raw_extraction	bêrs	bers	self	berz, hoch. Vgl. npers: ez kdna berz. ich erhöhe,	berz, hoch. Vgl. npers: ez kdna berz. ich erhöhe,						ocr_extracted	low	
475	lerch_glossary_p215_r0475:entry	215	bermd	bermd	raw_extraction	bêrmd	bermd	self	weinte, 55. io. bermdn’a, (ich) weine, bermdye, 81. 12.	weinte, 55. io. bermdn’a, (ich) weine, bermdye, 81. 12.						ocr_extracted	low	
476	lerch_glossary_p215_r0476:entry	215	beirakdär	beirakdā́r	text_form_match	bêyrakdar	beirakdā́r	self	Standartenträger,	Standartenträger,						ocr_extracted	medium	text examples: kauge-nyerib-u-hyeni:h08_l08
477	lerch_glossary_p215_r0477:entry	215	bdn’a	bdn’a	raw_extraction	bdna	äna	see_reference	1) (ich) bin. 2) (ich) werde tragen, bringen; s. äna.	1) (ich) bin. 2) (ich) werde tragen, bringen; s. äna.	bring	rule_guess_from_german	getirmek	rule_guess_from_german		ocr_extracted	low	
478	lerch_glossary_p215_r0478:entry	215	ber äekit	ber äekit	raw_extraction	bêr aêkit	ber äekit	self	drang vor, 64 4. ber bidikni, dringet vor, 64.2.	drang vor, 64 4. ber bidikni, dringet vor, 64. 2.						ocr_extracted	low	
479	lerch_glossary_p215_r0479:entry	215	berd	be̱rd	text_form_match	berd	Krm	see_reference	berdr, Bruder ; s. Krm. berd.	berdr, Bruder; s. Krm. berd.	brother	rule_guess_from_german	kardeş	rule_guess_from_german		ocr_extracted	medium	text examples: ali-agha-ladi-kelhani:a04_l01; degirmenci-ve-tilki:mf03_l01; degirmenci-ve-tilki:mf04_l08
480	lerch_glossary_p215_r0480:entry	215	bereiwi	bereiwi	raw_extraction	bêrêywi	bereiwi	self	Augenbrauen,	Augenbrauen,						ocr_extracted	low	
481	lerch_glossary_p215_r0481:entry	215	bjkera	bjkera	raw_extraction	bjkêra	kdn’a	see_reference	(ich) werde machen; s. kdn’a.	(ich) werde machen; s. kdn’a.						ocr_extracted	low	
482	lerch_glossary_p215_r0482:entry	215	biksi	bi̥kší	text_form_match	bıkşi	kiädn’a	see_reference	werden tödten; s. kiädn’a. .	werden tödten; s. kiädn’a. .						ocr_extracted	medium	text examples: ali-agha-ladi-kelhani:a01_l10; ali-agha-ladi-kelhani:a02_l01; ali-agha-ladi-kelhani:a03_l09
483	lerch_glossary_p215_r0483:entry	215	I bigd	I bigd	raw_extraction	İ bigd	tinena	see_reference	bigd, (imp.) nimm, 52 is; 54.t; 57.4. bitine, (imp.) schneide, 50.13; s. tinena. bjdd, (imp.) gieb, 51.8-7. bidü = bidd, 52. t. bjne, bjni, auf, über, 54. 10; 64.10. biSikni, s. ber sikit. bjst, band, fesselte. Vgl. npers: qätni te bjsti, wer hat dich ge- fesselt, 56. h. ez bjsta, ich bin gefesselt wor- den, 56.10. bizeia, bjzyd, Ziege. Vgl. Krm. bjziu. bizyßk, Zickel, bjrna, schnitt, 52.2; 54-3. bjrndn’a, (ich) schneide, sere birue, schlachte, 52.8-9; 54.3. bi, mit, 63.1. bl, wareu, 49. 1. bid, ist geworden, wurde geboren, 2.12, bin gewesen, G f .1 bidru, bringe, 5 1 .14; 54.1; s.ard. bidri, bringet, 87.4. bie, war, 64.12. bigdri, nehmet, 73.1. bilbil, Nachligal; s. Krm. bilbil. büeri, brauu. bum, eine Kulenart; s. Krm. biim.	bigd, (imp. ) nimm, 52 is; 54. t; 57. 4. bitine, (imp. ) schneide, 50. 13; s. tinena. bjdd, (imp. ) gieb, 51. 8-7. bidü = bidd, 52. t. bjne, bjni, auf, über, 54. 10; 64. 10. biSikni, s. ber sikit. bjst, band, fesselte. Vgl. npers: qätni te bjsti, wer hat dich ge- fesselt, 56. h. ez bjsta, ich bin gefesselt wor- den, 56. 10. bizeia, bjzyd, Ziege. Vgl. Krm. bjziu. bizyßk, Zickel, bjrna, schnitt, 52. 2; 54-3. bjrndn’a, (ich) schneide, sere birue, schlachte, 52. 8-9; 54. 3. bi, mit, 63. 1. bl, wareu, 49. 1. bid, ist geworden, wurde geboren, 2. 12, bin gewesen, G f. 1 bidru, bringe, 5 1. 14; 54. 1; s. ard. bidri, bringet, 87. 4. bie, war, 64. 12. bigdri, nehmet, 73. 1. bilbil, Nachligal; s. Krm. bilbil. büeri, brauu. bum, eine Kulenart; s. Krm. biim.						ocr_extracted	low	
484	lerch_glossary_p215_r0484:entry	215	j byäre	j byäre	raw_extraction	j byarê	j byäre	self	bringe, 86.11.	bringe, 86. 11.						ocr_extracted	low	
485	lerch_glossary_p216_r0485:entry	216	byßri = byäre	byßri = byäre	raw_extraction	byßri = byarê	byäre	equals_reference	79.8. «.	79. 8. «.						ocr_extracted	low	
486	lerch_glossary_p216_r0486:entry	216	bye	bye	raw_extraction	byê	bie, bye, bê	existing_parent	1 ) ohne, 73. 12.	1 ) ohne, 73. 12.			olmadan, olmaksızın, -sız, -siz, -suz, -süz	matched_harun_headword	bie, bye, bê	headword_parented	medium	
487	lerch_glossary_p216_r0487:entry	216	rna	rna	raw_extraction	rna	rna	self	wir.	wir.						ocr_extracted	low	
488	lerch_glossary_p216_r0488:entry	216	mahin	mahin	raw_extraction	mahin	Krm	see_reference	Stute; s. Krm. mehln.	Stute; s. Krm. mehln.						ocr_extracted	low	
489	lerch_glossary_p216_r0489:entry	216	raangä	raangä	raw_extraction	raanga	Krm	see_reference	Ruh; s. Krm. mangd.	Ruh; s. Krm. mangd.						ocr_extracted	low	
490	lerch_glossary_p216_r0490:entry	216	manün’u	manün’u	raw_extraction	manünû	manün-	verb_present_stem_guess	es ist gleich,	es ist gleich,						ocr_extracted	low	
491	lerch_glossary_p216_r0491:entry	216	masi	masi	raw_extraction	masi	masi	self	Fisch,	Fisch,						ocr_extracted	low	
492	lerch_glossary_p216_r0492:entry	216	mast	mast	raw_extraction	mast	mast	existing_parent	saure Milch,	saure Milch,	yog(h)urt	matched_dezd_headword	yoğurt	matched_dezd_headword	mast	headword_parented	medium	
493	lerch_glossary_p216_r0493:entry	216	mar	mar	raw_extraction	mar	mar	existing_parent	Schlange; s. Krip. mar.	Schlange; s. Krip. mar.	snake	matched_dezd_headword	yılan	matched_dezd_headword	mar	headword_parented	medium	
494	lerch_glossary_p216_r0494:entry	216	uiära kerde xüeri	uiära kerde xüeri	raw_extraction	wyara kêrdê xwêri	uiära kerde xüeri	self	heirathete, 58.4. Vgl. Krm. mer.	heirathete, 58. 4. Vgl. Krm. mer.						ocr_extracted	low	
495	lerch_glossary_p216_r0495:entry	216	mal	māl	text_form_match	mal	mal	existing_parent	(ar. JL), Eigenlhum, Haus.	(ar. JL), Eigenlhum, Haus.	house	rule_guess_from_german	1) büyükbaş hayvan 2) mal, mülkiyet, eşya 3) büyükbaş hayvan sürüsü 4) aşağılık, bayağıkötü kimse 5) aptal veya saf kimse	matched_dezd_headword	mal	headword_parented	medium	text examples: kauge-nyerib-u-sivani:s02_l15; kauge-nyerib-u-sivani:s03_l04; kauge-nyerib-u-sivani:s03_l07
496	lerch_glossary_p216_r0496:entry	216	meMpine	meMpine	raw_extraction	mêMpinê	meMpine	self	zürne nicht, 63.3. Vgl. Krm. fiapäiid.	zürne nicht, 63. 3. Vgl. Krm. fiapäiid.						ocr_extracted	low	
497	lerch_glossary_p216_r0497:entry	216	mefila	mefila	raw_extraction	mêfila	mefila	self	(arab. J*- ). Machal.	(arab. J*- ). Machal.						ocr_extracted	low	
498	lerch_glossary_p216_r0498:entry	216	mükiri	mükiri	raw_extraction	mükiri	kün’a	see_reference	machet nicht; s. kün’a. suma tau vehgi xo mekiri, kei- ner von Euch gebe einen Laut von sich, 50.8.	machet nicht; s. kün’a. suma tau vehgi xo mekiri, kei- ner von Euch gebe einen Laut von sich, 50. 8.						ocr_extracted	low	
499	lerch_glossary_p216_r0499:entry	216	mekSe	mékše	text_form_match	mêkşê	ki-	see_reference	tödte nicht, 83. lt; s. ki- Sün’a.	tödte nicht, 83. lt; s. ki- Sün’a.						ocr_extracted	medium	text examples: degirmenci-ve-tilki:mf02_l06
500	lerch_glossary_p216_r0500:entry	216	mügiri	mügiri	raw_extraction	mügiri	gerün'a	see_reference	gehet nicht (imp.), 73.12; s. gerün'a.	gehet nicht (imp. ), 73. 12; s. gerün'a.						ocr_extracted	low	
501	lerch_glossary_p216_r0501:entry	216	müterse	müterse	raw_extraction	mütêrsê	müterse	self	fürchte nicht, 63.4. mütersi, furchtet nicht, 50.4.	fürchte nicht, 63. 4. mütersi, furchtet nicht, 50. 4.						ocr_extracted	low	
502	lerch_glossary_p216_r0502:entry	216	mesln	mesln	raw_extraction	mêsln	mesln	self	Kupferschale, 86.9-10. Vgl. npers:	Kupferschale, 86. 9-10. Vgl. npers:						ocr_extracted	low	
503	lerch_glossary_p216_r0503:entry	216	merd	me̱rd	text_form_match	merd	merdim	existing_parent	Mann	Mann	man; person; human; relative	manual_override	adam; insan; akraba	manual_override	merdim	headword_parented	medium	text examples: goin-puhu-kusunun-hikayesi:g01_l02; uc-kardes-masali:tb09_l12
504	lerch_glossary_p216_r0504:entry	216	merda	mé̱rdā	text_form_match	merda	mé̱rdā	self	ich bin gestorben, 74.ii. 2) geh (irap. von yüu’a), 57.#; 67.il.	ich bin gestorben, 74. ii. 2) geh (irap. von yüu’a), 57. #; 67. il.						ocr_extracted	medium	text examples: kauge-nyerib-u-hyeni:h04_l14
505	lerch_glossary_p216_r0505:entry	216	merdüm	me̱rdṳ́m	text_form_match	merdüm	me̱rdṳ́m	self	merdupm, merdüm = merd.	merdupm, merdüm = merd.						ocr_extracted	medium	text examples: ali-agha-ladi-kelhani:a04_l06; ali-agha-ladi-kelhani:a04_l08; ali-agha-ladi-kelhani:a04_l10
506	lerch_glossary_p216_r0506:entry	216	mebere	mé̱bere	text_form_match	mebêrê	berdene	existing_parent	nimm nicht	nimm nicht	to take away; to carry away; to take there	manual_override	götürmek	manual_override	berdene	headword_parented	medium	text examples: ali-agha-ladi-kelhani:a03_l02
507	lerch_glossary_p216_r0507:entry	216	mevinde	mé̱vinde	text_form_match	mevindê	mevınde!	existing_parent	säume nicht, 67.ii; s. vindün’a. mevindi, säumet nicht, 64.1-2.	säume nicht, 67. ii; s. vindün’a. mevindi, säumet nicht, 64. 1-2.	do not wait!	matched_dezd_headword	bekleme!	matched_dezd_headword	mevınde!	headword_parented	medium	text examples: kauge-nyerib-u-sivani:s02_l13; kauge-nyerib-u-sivani:s03_l02
508	lerch_glossary_p216_r0508:entry	216	meäni saüe	meäni saüe	raw_extraction	mêani sawê	meäni saüe	self	um Mitternacht,	um Mitternacht,						ocr_extracted	low	
509	lerch_glossary_p216_r0509:entry	216	meiyüs	meiyüs	raw_extraction	mêyüs	meiyüs	self	Fliege. Vgl. Krm. meS.	Fliege. Vgl. Krm. meS.						ocr_extracted	low	
510	lerch_glossary_p216_r0510:entry	216	meit	meit	raw_extraction	mêyt	meit	self	Leichnam. S. Krm. meit.	Leichnam. S. Krm. meit.						ocr_extracted	low	
511	lerch_glossary_p216_r0511:entry	216	meläte	meläte	raw_extraction	mêlatê	meläte	self	morgen, 73.9. meiste yerel, morgen Abend, meiste sebäh, morgen früh, meiste nemädira, morgen um das Frühgebet,	morgen, 73. 9. meiste yerel, morgen Abend, meiste sebäh, morgen früh, meiste nemädira, morgen um das Frühgebet,	morning; tomorrow	rule_guess_from_german	sabah; yarın	rule_guess_from_german		ocr_extracted	low	
512	lerch_glossary_p216_r0512:entry	216	meimün	meimün	raw_extraction	mêymün	meimün	self	Affe. S. Krm. meimün.	Affe. S. Krm. meimün.						ocr_extracted	low	
513	lerch_glossary_p216_r0513:entry	216	medewi timäu	medewi timäu	raw_extraction	mêdêwi timaw	medewi timäu	self	Augenwimper,	Augenwimper,						ocr_extracted	low	
514	lerch_glossary_p216_r0514:entry	216	mend	mend	raw_extraction	mênd	mendene	existing_parent	blieb, mündi. blieben. yaudSmemend, ein Monat ver- strich, 68.8. Vgl. Krm. ma, mend.	blieb, mündi. blieben. yaudSmemend, ein Monat ver- strich, 68. 8. Vgl. Krm. ma, mend.	stay	matched_dezd_headword	kalmak	matched_dezd_headword	mendene	headword_parented	medium	
515	lerch_glossary_p216_r0515:entry	216	müSore (ar. L») kerd	müSore (ar. L») kerd	raw_extraction	müSorê (ar. L») kêrd	müSore (ar. L») kerd	self	hielt Rath. Digitized by G01	hielt Rath. Digitized by G01						ocr_extracted	low	
516	lerch_glossary_p217_r0516:entry	217	mesäh	mesäh	raw_extraction	mêsah	mesäh	self	Kasten, 83. s.	Kasten, 83. s.						ocr_extracted	low	
517	lerch_glossary_p217_r0517:entry	217	merdn’a	merdn’a	raw_extraction	mêrdna	merdn-	verb_present_stem_guess	(ich) sterbe,	(ich) sterbe,						ocr_extracted	low	
518	lerch_glossary_p217_r0518:entry	217	meröe	meröe	raw_extraction	mêroê	meröe	self	Birne. Vgl. Krm. ftermd.	Birne. Vgl. Krm. ftermd.						ocr_extracted	low	
519	lerch_glossary_p217_r0519:entry	217	möl’a	möl’a	raw_extraction	mola	möl-	verb_present_stem_guess	Mullah,	Mullah,						ocr_extracted	low	
520	lerch_glossary_p217_r0520:entry	217	migal’e	migal’e	qa_reviewed	migalê	migal’e	self	?	?	eyelash?	qa_reviewed	kirpik?	qa_reviewed		qa_reviewed	high	
521	lerch_glossary_p217_r0521:entry	217	mjri	mjri	raw_extraction	mjri	mjri	self	mir. rnjrd = merd.	mir. rnjrd = merd.						ocr_extracted	low	
522	lerch_glossary_p217_r0522:entry	217	minj'i. mein	minj'i. mein	raw_extraction	minji. mêyn	minj'i. mein	self	meine,	meine,						ocr_extracted	low	
523	lerch_glossary_p217_r0523:entry	217	mlre	mlre	raw_extraction	mlrê	mlre	self	Fürst. S. Krm. mir.	Fürst. S. Krm. mir.						ocr_extracted	low	
524	lerch_glossary_p217_r0524:entry	217	militik	militik	raw_extraction	militik	militik	self	Sperling,	Sperling,						ocr_extracted	low	
525	lerch_glossary_p217_r0525:entry	217	mü	mü	raw_extraction	mü	Krm	see_reference	Haar, Gefieder; s. Krm. mü. muqaite ( ar. ) jföe bi, (sie) seien auf ihrer Hut, 72.10. müye = mü.	Haar, Gefieder; s. Krm. mü. muqaite ( ar. ) jföe bi, (sie) seien auf ihrer Hut, 72. 10. müye = mü.						ocr_extracted	low	
526	lerch_glossary_p217_r0526:entry	217	fek	fek	raw_extraction	fêk	fek	existing_parent	feg, Mund. feg veld’i, gähnte,	feg, Mund. feg veld’i, gähnte,	mouth	matched_dezd_headword	ağız	matched_dezd_headword	fek	headword_parented	medium	
527	lerch_glossary_p217_r0527:entry	217	feni	feni	raw_extraction	fêni	feni	self	gleich, s. Krm. feni.	gleich, s. Krm. feni.						ocr_extracted	low	
528	lerch_glossary_p217_r0528:entry	217	ferdye	ferdye	raw_extraction	fêrdyê	ferdye	self	ist geflogen, s. ferdn’a.	ist geflogen, s. ferdn’a.						ocr_extracted	low	
529	lerch_glossary_p217_r0529:entry	217	Ferdtu	Ferdtu	raw_extraction	Fêrdtû	Ferdtu	self	Euphrat,	Euphrat,						ocr_extracted	low	
530	lerch_glossary_p217_r0530:entry	217	ferdn’a	ferdn’a	raw_extraction	fêrdna	ferdn-	verb_present_stem_guess	(ich) fliege.	(ich) fliege.						ocr_extracted	low	
531	lerch_glossary_p217_r0531:entry	217	vai	vai	raw_extraction	vay	vai	self	Ausrufung.	Ausrufung.						ocr_extracted	low	
